Market_ID,Market_Name,Is_Organic,Is_Baked_Goods,Is_Cheese,Is_Crafts,Is_Flowers,Is_Eggs,Is_Seafood,Is_Herbs,Is_Vegetables,Is_Honey,Is_Jams,Is_Maple,Is_Meat,Is_Nursery,Is_Nuts,Is_Plants,Is_Poultry,Is_Prepared,Is_Soap,Is_Trees,Is_Wine,Is_Coffee,Is_Beans,Is_Fruits,Is_Grains,Is_Juices,Is_Mushrooms,Is_Pet_Food,Is_Tofu,Is_Wild_Harvested
1021227,Crenshaw Farmers' Market,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1019260,Crescent City Farmers Market,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True
1019261,Crescent City Farmers Market,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1019262,Crescent City Farmers Market,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True
1002470,Croghan Colonial Bank Farmers Market,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,False
1021391,Cross County Farmer's Market,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1012365,Crossroads Farmers Market,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False
1001869,Crystal Lake Farmers Market,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False
1021346,Culver City Farmers Market,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False
1019701,Culver Farmers' Market,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True
1019702,Culver Farmers' Market,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
1020109,Cumberland County Farmers' Market,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1021387,Cumberland Farmers Market,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
1019539,Cuyahoga Falls Farmers' Market (Farmers' Market in the Falls),False,True,True,True,False,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,True
1021408,Dallas County Farmer's Market,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1004516,Danbury Farmers' Market,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False
1019163,Dardanelle Farmers Market,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False
1012505,Darlington Farmers Market,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1018157,Davenport Farmers' Market,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1019880,David City Farmers Market,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1012254,Dawson Farmers Market,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1019100,Daybreak Farmers Market,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False
1021457,De Soto Farmers' Market,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False
1018945,Dearborn Farmers & Artisans Market,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True
1019970,Decatur Farmers Market ,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False
1021570,Decorah Farmers Market,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True
1012296,DeForest Farmers' Market,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False
1011103,DeKalb Farmers' Market,False,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,True
1002536,Del Monte Farmers Markets at Del Monte Shopping Center,True,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
1020061,Delano Neighborhood Market,True,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False
1018416,Delcambre Seafood & Farmers Market,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False
1019308,Delmar Farmers Market,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False
1020191,Delray GreenMarket,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,False,True
1021591,Delridge Farmers Market,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1021649,Denton Community Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,False,False
1007255,Des Moines Waterfront Farmers Market,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False
1003628,Dexter Farmers Market,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False
1021318,Dickinson Square Farmers' Market,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False
1021261,Dillsboro Farmers Market,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1018958,Dillsburg Farmers' Market,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1019458,Dimondale Farmers' Market,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False
1018816,Dodge County Farmer's Market,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1019742,Dodgeville Farmers Market,False,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False
1019439,Dolores County Farmers Market,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True
1019964,Donnelly Farmers Market,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
1018706,Dorchester/Dorchester House Farmers Market,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1020111,Dorey Park Farmers Market ,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False
1003046,Dousman Farmers Market,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True
1009829,Dover Farmers' Market,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
1009894,Down to Earth Chelsea Farmers Market ,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False
1021296,Down to Earth Cunningham Park Farmers Market,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False
1010954,Down to Earth Larchmont Farmers Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False
1016793,Down to Earth Mamaroneck Winter Farmers Market,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False
1010969,Down to Earth McGolrick Park Farmers Market,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False
1010972,Down to Earth Morningside Park Farmers Market,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False
1010958,Down to Earth New Rochelle Farmers Market,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False
1016792,Down to Earth Ossining Farmers Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False
1009895,Down to Earth Park Slope Farmers Market,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
1010982,Down to Earth Queens Botanical Garden Farmers Market,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1010960,Down to Earth Rye Farmers Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False
1016867,Downingtown Farmers Market,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False
1019667,Downtown Alachua Farmer's Market,True,True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,False,True
1009043,Downtown Allen Park Farmers Market,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1003643,Downtown Beloit Farmer's Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
1020064,Downtown Berkeley,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True
1020000,Downtown Bloomington Farmers Market,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False
1020001,Downtown Bloomington Farmers Market- Indoor,True,True,False,False,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
1019370,Downtown Canton Farmers Market,True,True,False,False,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,True
1019944,Downtown Chico Thursday Night Market,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,True
1021401,Downtown Conway Farmers' & Crafts Market,False,True,False,True,True,True,False,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False
1000841,Downtown Denison Farmers Market,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1019401,Downtown Elgin Farmers Market,True,True,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True
1021631,Downtown Evanston Farmers’ Market,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False,True,False
1008853,DOWNTOWN EVANSVILLE FARMERS MARKET,False,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True
1002400,Downtown Farmers Market,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False
1019032,Downtown Farmers Market,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1019856,Downtown Farmers Market,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,False
1019216,"Downtown Farmers Market of Fort Pierce, Inc.",True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False
1012243,Downtown Fond du Lac Farmers Market - Saturday,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False
1012256,Downtown Fond du Lac Farmers Market - Wednesday,False,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False
1021749,Downtown Franklin Ohio Farmers Market,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False
1019654,Downtown Green Bay Saturday Farmers Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,True,False,False
1019341,Downtown Lawrenceburg Farmer's Market,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True
1019083,DOWNTOWN LIMA FARMERS' MARKET,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False
1009757,Downtown Madison Farmers Market,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False
1018930,Downtown Marquette Farmers Market,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True
1003977,Downtown Newport Farmers Market,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1018621,Downtown Novato Community Farmers Market,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False
1019721,Downtown Palo Alto Farmers' Market,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
1021716,Downtown Phoenix Farmers Market,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True
1021411,Downtown Rogers Farmers Market,False,True,False,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1005281,Downtown Santa Cruz Farmers' Market,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False
1019525,Downtown Yakima Farmers Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False
1019729,Dresden Farmers Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,True
1004676,Druid Hill Farmers' Market,True,True,False,True,False,True,False,True,True,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False
1005358,Dublin,True,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
1005197,Dubuque Farmers Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True
1019994,Duluth's Downtown Farmers' Market,False,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1018953,Durango Farmers Market,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1000312,Durham Farmers' Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1009830,Durham Farmers' Market,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
1012345,Duvall Farmers Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True
1019082,E. Center St. Farmers Market,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False
1019870,Eagle Farmers Market,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1021275,Eagle Springs Farmers Market,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,False,True
1018159,East Atlanta Village Farmers Market ,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,True
1021303,East Boston Farmers Market - Summer/Early Fall,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,False
1021414,East Boston Farmers On-line Market - Winter/Spring,True,True,True,False,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False
1011673,East End Market,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False
1019079,East Greenbush Library & YMCA Farmers Market,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False
1020133,East Hollywood Certified Farmers' Market,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1011113,East Nashville Farmers' Market ,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False
1019510,East Orange Farmer's Market,True,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False
1020172,East Palo Alto Community Farmers Market,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1012717,East Point Farmers Market ,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,True
1019094,East Side Farmers' Market,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False
1021300,East Vancouver Farmers Market,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False
1019125,Eastgate Plaza Farmers Market,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False
1021698,Easthampton Farmers' Market,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,False,True
1009867,Easton Farmers' Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True
1019624,Eastside Sunday Market,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False
1021710,Eat Drink RI Market at Blackbird Farm,False,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False
1021228,Echo Park Farmers' Market,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1012783,Edenton Farmers Market,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False
1012160,Edmonds Museum Summer Market,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False
1019118,Egg Harbor Farmers Market,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False
1021652,El Cajon Farmers Market   Non-Certified,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1021574,El Dorado Hills Town Center Certified Farmers Market,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False
1019936,El Monte Farmers' Market,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False
1012634,Eldora Farmers Market,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1019921,Elgin Farmers' Market,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False
1021587,Elkhart Farmers Market,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False
1018900,Ellington Farmers Market,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False
1018898,Ellington Winter Farmers' Market,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False
1020112,Elliott County Farmers’ Market,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1018717,Elm Street Market,True,True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False
1021207,Elmwood Bidwell Farmers' Market,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False
1002657,Emmaus Farmers' Market,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,True
1002769,Empire Farmers Market,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1019398,Empire Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False
1012045,Encino Farmers Market,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,True,False
1018940,Engadine Area Farmers' Market,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1019684,Enka-Candler Tailgate Market,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False
1018765,Ennis Farmers Market,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False
1019687,Enumclaw Plateau Farmers' Market,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
1006678,Espanola Farmers Market,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True
1020053,Etna Farmers Market,True,True,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1019954,Eureka Springs Farmers Market,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False
1010195,Evart Farmers Market,False,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1005267,Ewa Beach Community Park (People's Open Market),False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1007798,Exeter Farmers’ Market,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False
1019081,Fair Haven Market (hosted by The Vermont Farmers Market,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1018622,Fairfax Community Farmers' Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1019186,Fairfax Community Farmers' Market,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False
1019049,Fairland Farmers Market,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True
1018562,Fairwood Farmers' Market,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True
1019457,Fallbrook Farmers' Market,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True
1010889,Falls Park Farmers Market ,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False
1019841,Farm to Fork Farmers Market at Normandy Farms,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
1021514,Farm to Fork Farmers' Market,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False
1019499,Farm to Preschool Market: Mercy Cares for Kids,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1019523,Farmers and Crafts Market of Las Cruces ,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False
1018937,Farmers Branch Market,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False
1019436,Farmers Fresh Market,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
1021666,Farmers Market - Covington,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1021734,Farmers Market - Covington,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
1018131,Farmers Market at St. John's,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False
1020104,Farmers Market at the Depot,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1021388,Farmers Market at the Fairgrounds,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False
1019705,Farmers Market North Scottsdale,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,False
1005069,Farmers Market of Bluffton,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False
1021404,Farmers Market of Gravette,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1021620,"Farmers Market of Madison, IN",False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False
1005159,Farmers Market of the Ozarks,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True
1021538,Farmers Market Ogden,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True
